id,address,x,y,z,stay,timestamp,bs_address,sample_time,sample_batch
4045,03D2C30A,-0.6110712607613635,5.9755997090990185,0.8,1,1666582984409,01370022,"2022-10-24,11:43:04",27
4046,03D2C30A,-0.6110712607613635,5.9755997090990185,0.8,1,1666582984529,01370022,"2022-10-24,11:43:04",27
4047,03D2C30A,-0.6110712607613635,5.9755997090990185,0.8,1,1666582984659,01370022,"2022-10-24,11:43:04",27
4048,03D2C30A,-0.6110712607613635,5.9755997090990185,0.8,1,1666582984799,01370022,"2022-10-24,11:43:05",27
4049,03D2C30A,-0.6110712607613635,5.9755997090990185,0.8,1,1666582984919,01370022,"2022-10-24,11:43:05",27
4050,03D2C30A,-0.6110712607613635,5.9755997090990185,0.8,1,1666582985049,01370022,"2022-10-24,11:43:05",27
4051,03D2C30A,-0.6490166240399917,5.779505599140253,0.8,0,1666582985179,01370022,"2022-10-24,11:43:05",27
4052,03D2C30A,-0.8176636531952046,5.7787613492322425,0.8,0,1666582985299,01370022,"2022-10-24,11:43:05",27
4053,03D2C30A,-0.9430094028995892,5.778208190583944,0.8,0,1666582985419,01370022,"2022-10-24,11:43:05",27
4054,03D2C30A,-0.9430094028995892,5.778208190583944,0.8,1,1666582985542,01370022,"2022-10-24,11:43:05",27
4055,03D2C30A,-0.9430094028995892,5.778208190583944,0.8,1,1666582985659,01370022,"2022-10-24,11:43:05",27
4056,03D2C30A,-0.9430094028995892,5.778208190583944,0.8,1,1666582985779,01370022,"2022-10-24,11:43:05",27
4057,03D2C30A,-0.9695460379345251,5.7780910827506045,0.8,0,1666582985909,01370022,"2022-10-24,11:43:06",27
4058,03D2C30A,-1.100806124931804,5.777511823761207,0.8,0,1666582986029,01370022,"2022-10-24,11:43:06",27
4059,03D2C30A,-1.221344505250907,5.776979880335262,0.8,0,1666582986149,01370022,"2022-10-24,11:43:06",27
4060,03D2C30A,-1.3263958941506573,5.776516281972952,0.8,0,1666582986259,01370022,"2022-10-24,11:43:06",27
4061,03D2C30A,-1.3982820081389438,5.776199044047142,0.8,0,1666582986379,01370022,"2022-10-24,11:43:06",27
4062,03D2C30A,-1.470815370834303,5.70421551430929,0.8,0,1666582986509,01370022,"2022-10-24,11:43:06",27
4063,03D2C30A,-1.5145734984366586,5.612685678347468,0.8,0,1666582986619,01370022,"2022-10-24,11:43:06",27
4064,03D2C30A,-1.5644826453410894,5.497206252298277,0.8,0,1666582986749,01370022,"2022-10-24,11:43:06",27
4065,03D2C30A,-1.6083642089915675,5.3843162155469475,0.8,0,1666582986869,01370022,"2022-10-24,11:43:07",27
4066,03D2C30A,-1.6465785104688506,5.276846451332795,0.8,0,1666582986979,01370022,"2022-10-24,11:43:07",27
4067,03D2C30A,-1.6921804247674046,5.131325819997743,0.8,0,1666582987119,01370022,"2022-10-24,11:43:07",27
4068,03D2C30A,-1.727784740507882,5.000772001013503,0.8,0,1666582987239,01370022,"2022-10-24,11:43:07",27
4069,03D2C30A,-1.796886383442629,4.8928117829479145,0.8,0,1666582987499,01370022,"2022-10-24,11:43:07",27
4070,03D2C30A,-1.7921158323639763,4.758308982415276,0.8,0,1666582987619,01370022,"2022-10-24,11:43:07",27
4071,03D2C30A,-1.784178001192162,4.611123495138887,0.8,0,1666582987749,01370022,"2022-10-24,11:43:07",27
4072,03D2C30A,-1.7740210303092294,4.473783808956719,0.8,0,1666582987869,01370022,"2022-10-24,11:43:08",27
4073,03D2C30A,-1.7572071922101837,4.3095583529315,0.8,0,1666582988009,01370022,"2022-10-24,11:43:08",27
4074,03D2C30A,-1.7747248087509304,4.140147141700172,0.8,0,1666582988142,01370022,"2022-10-24,11:43:08",27
4075,03D2C30A,-1.7900744668039716,3.974130528105818,0.8,0,1666582988269,01370022,"2022-10-24,11:43:08",27
4076,03D2C30A,-1.8051799799629147,3.785150921372133,0.8,0,1666582988409,01370022,"2022-10-24,11:43:08",27
4077,03D2C30A,-1.7915262665936615,3.639790782694457,0.8,0,1666582988519,01370022,"2022-10-24,11:43:08",27
4078,03D2C30A,-1.7691700319377153,3.4504603803298464,0.8,0,1666582988659,01370022,"2022-10-24,11:43:08",27
4079,03D2C30A,-1.7458300573753476,3.2854178674850734,0.8,0,1666582988779,01370022,"2022-10-24,11:43:08",27
4080,03D2C30A,-1.7158520096921523,3.103448107530019,0.8,0,1666582988909,01370022,"2022-10-24,11:43:09",27
4081,03D2C30A,-1.6839161391808835,2.933183584135062,0.8,0,1666582989029,01370022,"2022-10-24,11:43:09",27
4082,03D2C30A,-1.2952501485648997,1.4194340202426958,0.8,0,1666582989809,01370022,"2022-10-24,11:43:10",27
4083,03D2C30A,-1.505399398005532,-1.4722939557291868,0.8,0,1666582990979,01370022,"2022-10-24,11:43:11",27
4084,03D2C30A,-1.505399398005532,-1.4722939557291868,0.8,1,1666582991109,01370022,"2022-10-24,11:43:11",27
4085,03D2C30A,-1.5019595748110437,-1.7253535481663982,0.8,0,1666582991229,01370022,"2022-10-24,11:43:11",27
4086,03D2C30A,-1.5696065490631097,-1.9621604529770187,0.8,0,1666582991349,01370022,"2022-10-24,11:43:11",27
4087,03D2C30A,-1.4455867478573523,-2.1450606399119603,0.8,0,1666582991489,01370022,"2022-10-24,11:43:11",27
4088,03D2C30A,-1.4455867478573523,-2.1450606399119603,0.8,1,1666582991599,01370022,"2022-10-24,11:43:11",27
4089,03D2C30A,-1.4343836421319658,-2.426158509173584,0.8,0,1666582991719,01370022,"2022-10-24,11:43:11",27
4090,03D2C30A,-1.321902792393549,-2.5395004395075995,0.8,0,1666582991859,01370022,"2022-10-24,11:43:12",27
4091,03D2C30A,-1.2331360642686102,-2.622259785811026,0.8,0,1666582991979,01370022,"2022-10-24,11:43:12",27
