id,address,power,heart_rate,step,temperature,systolic_pressure,diastolic_pressure,accx,accy,accz,gyroscopex,gyroscopey,gyroscopez,stay,sos,elock_open_illegal_warn,timestamp,bs_address,sample_time,sample_batch
4115,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2758,-2146,-14997,-115,-181,56,0,NULL,NULL,1666594802581,01370022,"2022-10-24,15:00:46",28
4116,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3900,-2698,-16121,-131,-157,113,0,NULL,NULL,1666594802713,01370022,"2022-10-24,15:00:46",28
4117,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,4281,-2210,-16354,-140,-23,1,1,NULL,NULL,1666594802829,01370022,"2022-10-24,15:00:46",28
4118,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,250,-1212,-18352,-207,-1,89,0,NULL,NULL,1666594802957,01370022,"2022-10-24,15:00:46",28
4119,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-85,503,-16126,-16,9,116,0,NULL,NULL,1666594803100,01370022,"2022-10-24,15:00:46",28
4120,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1274,19,-13753,-267,-301,60,0,NULL,NULL,1666594803226,01370022,"2022-10-24,15:00:46",28
4121,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1602,-58,-15217,151,124,51,0,NULL,NULL,1666594803367,01370022,"2022-10-24,15:00:47",28
4122,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2945,-303,-15152,161,86,-7,0,NULL,NULL,1666594803494,01370022,"2022-10-24,15:00:47",28
4123,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2888,-1793,-16690,191,36,-118,0,NULL,NULL,1666594803629,01370022,"2022-10-24,15:00:47",28
4124,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-543,-1835,-18956,65,53,-363,0,NULL,NULL,1666594803771,01370022,"2022-10-24,15:00:47",28
4125,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-208,-2517,-14676,-23,192,-352,0,NULL,NULL,1666594803892,01370022,"2022-10-24,15:00:47",28
4126,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1587,-1659,-12618,23,98,-125,0,NULL,NULL,1666594804026,01370022,"2022-10-24,15:00:47",28
4127,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2582,-3146,-15268,-83,-227,17,0,NULL,NULL,1666594804140,01370022,"2022-10-24,15:00:47",28
4128,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3086,-1828,-15811,-110,-74,-38,0,NULL,NULL,1666594804252,01370022,"2022-10-24,15:00:48",28
4129,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2740,-2258,-16011,-89,-5,-226,1,NULL,NULL,1666594804388,01370022,"2022-10-24,15:00:48",28
4130,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,257,162,-14441,62,144,-6,0,NULL,NULL,1666594804529,01370022,"2022-10-24,15:00:48",28
4131,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-999,-868,-16482,37,-97,209,0,NULL,NULL,1666594804664,01370022,"2022-10-24,15:00:48",28
4132,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1611,-1570,-14591,-49,-64,213,0,NULL,NULL,1666594804803,01370022,"2022-10-24,15:00:48",28
4133,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2814,-1984,-15374,134,78,102,0,NULL,NULL,1666594804941,01370022,"2022-10-24,15:00:48",28
4134,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1996,-2938,-17062,134,-27,-145,0,NULL,NULL,1666594805071,01370022,"2022-10-24,15:00:48",28
4135,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,308,-1535,-18662,94,-38,-281,0,NULL,NULL,1666594805199,01370022,"2022-10-24,15:00:48",28
4136,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-202,-1003,-15548,-169,62,-167,0,NULL,NULL,1666594805312,01370022,"2022-10-24,15:00:49",28
4137,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,907,-1681,-13238,-85,-1,-47,0,NULL,NULL,1666594805422,01370022,"2022-10-24,15:00:49",28
4138,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2275,-1870,-15063,-51,-71,112,0,NULL,NULL,1666594805558,01370022,"2022-10-24,15:00:49",28
4139,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2223,-2594,-17792,-113,-81,28,0,NULL,NULL,1666594805694,01370022,"2022-10-24,15:00:49",28
4140,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1010,-799,-18682,-177,36,-3,0,NULL,NULL,1666594805807,01370022,"2022-10-24,15:00:49",28
4141,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-485,277,-13101,40,151,250,0,NULL,NULL,1666594805948,01370022,"2022-10-24,15:00:49",28
4142,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2029,-1185,-12912,66,-55,320,0,NULL,NULL,1666594806079,01370022,"2022-10-24,15:00:49",28
4143,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1199,-2223,-16119,123,-258,287,0,NULL,NULL,1666594806198,01370022,"2022-10-24,15:00:49",28
4144,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,3223,-1914,-15390,268,-212,-65,0,NULL,NULL,1666594806341,01370022,"2022-10-24,15:00:50",28
4145,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2641,-3133,-17698,167,-139,-266,0,NULL,NULL,1666594806474,01370022,"2022-10-24,15:00:50",28
4146,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1841,-2630,-17798,-8,-15,-414,0,NULL,NULL,1666594806616,01370022,"2022-10-24,15:00:50",28
4147,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1494,-2492,-15369,-129,-78,-343,0,NULL,NULL,1666594806736,01370022,"2022-10-24,15:00:50",28
4148,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,749,-2094,-12386,-15,58,-227,0,NULL,NULL,1666594806851,01370022,"2022-10-24,15:00:50",28
4149,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1535,-2493,-15382,-24,-175,-23,0,NULL,NULL,1666594806965,01370022,"2022-10-24,15:00:50",28
4150,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2018,-3417,-16306,-106,70,23,0,NULL,NULL,1666594807107,01370022,"2022-10-24,15:00:50",28
4151,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2094,-1766,-19043,-176,94,-113,0,NULL,NULL,1666594807223,01370022,"2022-10-24,15:00:50",28
4152,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-826,-1373,-14097,-129,377,-53,0,NULL,NULL,1666594807346,01370022,"2022-10-24,15:00:51",28
4153,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9,-2319,-15216,150,-171,-191,0,NULL,NULL,1666594807487,01370022,"2022-10-24,15:00:51",28
4154,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1234,-3196,-16039,149,-268,-334,0,NULL,NULL,1666594807625,01370022,"2022-10-24,15:00:51",28
4155,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1558,-2147,-15388,26,44,-963,0,NULL,NULL,1666594807748,01370022,"2022-10-24,15:00:51",28
4156,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,66,-2792,-17136,56,-91,-1216,0,NULL,NULL,1666594807866,01370022,"2022-10-24,15:00:51",28
4157,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-727,-2935,-16890,-18,-191,-1688,1,NULL,NULL,1666594807993,01370022,"2022-10-24,15:00:51",28
4158,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-205,-4425,-13500,-85,-128,-1620,0,NULL,NULL,1666594808105,01370022,"2022-10-24,15:00:51",28
4159,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,816,-2100,-12779,119,-134,-1276,0,NULL,NULL,1666594808243,01370022,"2022-10-24,15:00:51",28
4160,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1661,-1427,-17056,42,-243,-831,0,NULL,NULL,1666594808383,01370022,"2022-10-24,15:00:52",28
4161,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2586,-1565,-16935,-45,-42,-396,0,NULL,NULL,1666594808503,01370022,"2022-10-24,15:00:52",28
4162,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2145,-1505,-18827,-152,-11,-317,0,NULL,NULL,1666594808614,01370022,"2022-10-24,15:00:52",28
4163,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-762,-1523,-14765,-73,275,-269,0,NULL,NULL,1666594808740,01370022,"2022-10-24,15:00:52",28
4164,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-2183,-1405,-15709,55,118,-127,0,NULL,NULL,1666594808854,01370022,"2022-10-24,15:00:52",28
4165,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1537,-732,-13388,128,-180,-158,0,NULL,NULL,1666594808970,01370022,"2022-10-24,15:00:52",28
4166,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1969,-1449,-15733,184,-239,-183,0,NULL,NULL,1666594809108,01370022,"2022-10-24,15:00:52",28
4167,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1655,-1007,-17095,119,-18,-254,0,NULL,NULL,1666594809245,01370022,"2022-10-24,15:00:53",28
4168,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1647,-2289,-18190,126,-62,-279,0,NULL,NULL,1666594809380,01370022,"2022-10-24,15:00:53",28
4169,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,60,-2658,-10454,-91,174,-502,0,NULL,NULL,1666594809520,01370022,"2022-10-24,15:00:53",28
4170,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1046,-1682,-16143,-127,-54,-365,0,NULL,NULL,1666594809644,01370022,"2022-10-24,15:00:53",28
4171,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,933,-1942,-13642,-12,-150,93,0,NULL,NULL,1666594809757,01370022,"2022-10-24,15:00:53",28
4172,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,982,-2934,-16474,-24,-215,163,0,NULL,NULL,1666594809878,01370022,"2022-10-24,15:00:53",28
4173,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1459,-2087,-16268,-56,52,57,0,NULL,NULL,1666594809998,01370022,"2022-10-24,15:00:53",28
4174,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-109,-839,-20330,-102,18,146,0,NULL,NULL,1666594810123,01370022,"2022-10-24,15:00:53",28
4175,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1216,1101,-13603,35,382,320,0,NULL,NULL,1666594810247,01370022,"2022-10-24,15:00:54",28
4176,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1047,-1568,-12748,9,98,290,0,NULL,NULL,1666594810381,01370022,"2022-10-24,15:00:54",28
4177,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1037,-2720,-17072,36,-123,287,0,NULL,NULL,1666594810525,01370022,"2022-10-24,15:00:54",28
4178,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,1480,-2066,-14697,99,-116,-39,0,NULL,NULL,1666594810652,01370022,"2022-10-24,15:00:54",28
4179,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,657,-1227,-17553,103,-169,-254,0,NULL,NULL,1666594810782,01370022,"2022-10-24,15:00:54",28
4180,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,2046,257,-16378,64,-2,-267,0,NULL,NULL,1666594810905,01370022,"2022-10-24,15:00:54",28
4181,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1278,-2222,-19414,-60,-9,-149,0,NULL,NULL,1666594811028,01370022,"2022-10-24,15:00:54",28
4182,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1758,-4440,-13894,-201,-22,-334,0,NULL,NULL,1666594811171,01370022,"2022-10-24,15:00:54",28
4183,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-2931,-3605,-16727,-203,-142,-520,0,NULL,NULL,1666594811292,01370022,"2022-10-24,15:00:55",28
